S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE
000300.SH,20220718,4262.1539,4300.7777,4217.5064,4292.5858
000852.SH,20220718,6868.2993,6953.9319,6839.1318,6953.9319
000905.SH,20220718,6216.0998,6315.6563,6200.5203,6312.3557
000300.SH,20220719,4288.4441,4288.4441,4238.8238,4269.3401
000852.SH,20220719,6956.8634,7033.25,6932.7365,7009.3239
000905.SH,20220719,6318.8373,6347.2428,6283.4024,6335.7093
000300.SH,20220720,4291.2808,4303.3668,4269.9717,4283.8027
000852.SH,20220720,7028.7918,7110.1043,7019.5129,7110.1043
000905.SH,20220720,6353.0031,6416.8716,6351.8184,6410.7088
000300.SH,20220721,4270.3624,4283.1471,4236.0499,4236.0578
000852.SH,20220721,7098.2697,7134.2176,7067.1473,7075.2943
000905.SH,20220721,6400.0661,6408.458,6347.5984,6347.5984
000300.SH,20220722,4251.7867,4275.4696,4207.3135,4238.2341
000852.SH,20220722,7081.5627,7124.3035,6969.4308,7034.5975
000905.SH,20220722,6353.9247,6371.3183,6236.343,6289.5325
000300.SH,20220725,4233.9277,4234.8448,4201.919,4212.6441
000852.SH,20220725,7037.7554,7068.3408,6933.8186,6948.9088
000905.SH,20220725,6297.0995,6319.1797,6213.4739,6231.2355
000300.SH,20220726,4220.0911,4259.9854,4214.5343,4245.9758
000852.SH,20220726,6949.1898,7031.1124,6901.9321,7027.4189
000905.SH,20220726,6239.2088,6319.2494,6213.8365,6307.956
000300.SH,20220727,4236.154,4242.0951,4217.2809,4225.0357
000852.SH,20220727,7018.2244,7109.5393,7005.0698,7099.4335
000905.SH,20220727,6301.6083,6344.207,6286.3516,6332.2327
000300.SH,20220728,4242.2743,4267.9181,4223.029,4225.6733
000852.SH,20220728,7138.3164,7196.7307,7112.7436,7150.198
000905.SH,20220728,6361.2729,6393.7268,6339.5502,6348.1655
000300.SH,20220729,4226.4245,4243.5143,4160.8735,4170.1019
000852.SH,20220729,7152.3253,7179.4714,7105.3349,7117.4341
000905.SH,20220729,6356.5204,6365.2595,6285.7193,6294.1144
000300.SH,20220801,4160.6478,4196.5743,4129.4528,4188.6784
000852.SH,20220801,7100.7119,7180.4544,7055.6067,7180.4544
000905.SH,20220801,6293.3831,6350.0383,6253.0553,6347.2211
000300.SH,20220802,4144.3765,4144.3765,4071.431,4107.024
000852.SH,20220802,7098.1829,7098.1829,6872.7542,6957.9819
000905.SH,20220802,6288.6064,6288.6064,6095.0566,6169.9961
000300.SH,20220803,4114.8251,4150.9804,4058.1792,4066.9754
000852.SH,20220803,6968.2919,7079.8536,6893.5238,6916.6704
000905.SH,20220803,6171.6172,6261.9097,6111.2198,6124.3146
000300.SH,20220804,4089.4419,4108.1591,4064.6594,4101.5367
000852.SH,20220804,6953.9832,6977.3924,6853.6962,6960.3118
000905.SH,20220804,6160.4864,6177.6166,6080.101,6158.7346
000300.SH,20220805,4109.6287,4159.485,4097.8625,4156.9111
000852.SH,20220805,6975.8897,7096.4347,6961.646,7090.0027
000905.SH,20220805,6175.4805,6274.2729,6163.5051,6270.5113
000300.SH,20220808,4142.1111,4155.7301,4135.0809,4148.0746
000852.SH,20220808,7082.5358,7176.4835,7062.3669,7176.105
000905.SH,20220808,6266.5673,6324.3401,6249.6163,6323.0746
000300.SH,20220809,4143.666,4161.8086,4131.4252,4156.2907
000852.SH,20220809,7168.9596,7207.3961,7131.3362,7207.3961
000905.SH,20220809,6314.1043,6344.84,6290.8724,6341.4806
000300.SH,20220810,4149.2071,4160.7871,4092.5455,4109.7373
000852.SH,20220810,7183.1815,7231.4319,7169.8802,7212.0752
000905.SH,20220810,6331.4129,6362.2914,6298.8613,6322.0558
000300.SH,20220811,4130.741,4193.8115,4116.0558,4193.5428
000852.SH,20220811,7241.7323,7295.8915,7212.3996,7294.4863
000905.SH,20220811,6349.4961,6439.3586,6341.7215,6439.3586
000300.SH,20220812,4185.4203,4202.4663,4175.0501,4191.152
000852.SH,20220812,7287.651,7311.8938,7228.3421,7228.8345
000905.SH,20220812,6425.1102,6463.0667,6416.2908,6420.853
000300.SH,20220815,4180.0006,4219.9183,4174.3,4185.6794
000852.SH,20220815,7218.0913,7296.3373,7215.2042,7283.5
000905.SH,20220815,6405.7169,6462.5378,6394.2182,6442.8093
000300.SH,20220816,4190.5269,4208.8006,4170.5197,4177.837
000852.SH,20220816,7290.2408,7356.1096,7280.9231,7324.6198
000905.SH,20220816,6446.7604,6492.5396,6440.3764,6465.1866
000300.SH,20220817,4182.5668,4222.7866,4155.1734,4216.9586
000852.SH,20220817,7330.4818,7342.6962,7280.5736,7328.6735
000905.SH,20220817,6473.2526,6501.362,6428.9652,6493.5047
000300.SH,20220818,4205.7851,4211.9141,4173.541,4180.0996
000852.SH,20220818,7315.4098,7358.7071,7298.9297,7351.4373
000905.SH,20220818,6481.3704,6483.6928,6448.7455,6468.8056
000300.SH,20220819,4174.5458,4185.6579,4151.0738,4151.0738
000852.SH,20220819,7353.4344,7369.7314,7234.4052,7234.4052
000905.SH,20220819,6468.8233,6477.3137,6390.9328,6391.7159
000300.SH,20220822,4135.1623,4183.6498,4134.2008,4181.3965
000852.SH,20220822,7214.4808,7289.3086,7170.2037,7288.5766
000905.SH,20220822,6381.3397,6472.7936,6363.218,6472.6799
000300.SH,20220823,4175.5314,4187.3875,4147.4127,4161.0823
000852.SH,20220823,7275.3834,7310.1297,7267.7859,7306.0209
000905.SH,20220823,6460.1716,6475.8227,6436.081,6466.4045
000300.SH,20220824,4168.5764,4174.1565,4079.0934,4082.4195
000852.SH,20220824,7312.554,7315.1008,7029.8782,7039.4103
000905.SH,20220824,6470.6864,6472.6832,6277.9892,6284.5769
000300.SH,20220825,4093.2949,4119.6196,4058.7454,4116.2396
000852.SH,20220825,7065.3359,7080.7254,6930.8387,7016.3057
000905.SH,20220825,6303.1445,6327.0917,6225.6756,6322.6961
000300.SH,20220826,4127.8142,4139.7879,4102.6818,4107.5455
000852.SH,20220826,7032.6553,7103.8343,6966.0658,6980.1803
000905.SH,20220826,6331.079,6381.4834,6286.5227,6298.3739
000300.SH,20220829,4063.8825,4092.9474,4059.5963,4089.5205
000852.SH,20220829,6884.7298,7022.7944,6858.431,7021.3148
000905.SH,20220829,6213.4016,6310.9932,6205.1266,6310.402
000300.SH,20220830,4088.5262,4093.1356,4048.5244,4075.7937
000852.SH,20220830,7018.7227,7025.4635,6943.144,6976.7218
000905.SH,20220830,6309.5791,6319.1701,6248.1377,6285.9273
000300.SH,20220831,4057.1443,4112.8485,4046.6225,4078.8402
000852.SH,20220831,6954.5087,6966.9915,6738.5243,6750.7429
000905.SH,20220831,6265.5934,6280.1856,6132.2326,6155.7455
000300.SH,20220901,4066.1869,4090.8852,4041.1281,4043.7395
000852.SH,20220901,6757.0061,6819.6172,6698.8382,6717.1001
000905.SH,20220901,6153.287,6207.244,6118.5774,6126.7685
000300.SH,20220902,4054.8423,4056.1805,4004.911,4023.6131
000852.SH,20220902,6731.6726,6801.3496,6695.1043,6776.8268
000905.SH,20220902,6135.2957,6176.1706,6117.7266,6149.4273
000300.SH,20220905,4010.4052,4016.9986,3982.7395,4015.4264
000852.SH,20220905,6774.1928,6831.2212,6739.1353,6791.0921
000905.SH,20220905,6147.7062,6184.8042,6122.619,6182.6465
000300.SH,20220906,4024.4726,4054.004,4009.5826,4052.2802
000852.SH,20220906,6808.8744,6919.6464,6780.437,6919.6464
000905.SH,20220906,6198.4868,6292.5319,6187.9517,6291.5707
000300.SH,20220907,4032.7231,4067.5437,4028.374,4054.983
000852.SH,20220907,6894.7141,6989.7548,6882.5945,6963.5196
000905.SH,20220907,6269.9911,6314.1182,6256.6131,6301.5644
000300.SH,20220908,4059.1689,4067.758,4036.0226,4037.6839
000852.SH,20220908,6965.562,6975.1324,6889.863,6897.0996
000905.SH,20220908,6299.9068,6309.8969,6266.5175,6272.5752
000300.SH,20220909,4050.5853,4099.0081,4042.2498,4093.7874
000852.SH,20220909,6908.7126,6918.2042,6848.2697,6913.579
000905.SH,20220909,6275.8978,6321.8229,6254.2611,6316.9724
000300.SH,20220913,4112.0123,4128.1113,4097.1408,4111.1145
000852.SH,20220913,6935.5905,6957.3526,6886.3606,6904.0775
000905.SH,20220913,6334.8609,6343.7743,6291.4445,6300.422
000300.SH,20220914,4058.0441,4089.0583,4047.9187,4065.359
000852.SH,20220914,6800.927,6851.0935,6783.1881,6829.5579
000905.SH,20220914,6214.9119,6273.6335,6206.9248,6249.963
000300.SH,20220915,4078.6495,4088.8078,3998.8564,4027.1186
000852.SH,20220915,6859.2486,6866.5538,6543.1991,6619.1888
000905.SH,20220915,6280.4462,6282.6932,6053.7988,6107.7964
000300.SH,20220916,4013.5829,4019.4104,3932.6826,3932.6826
000852.SH,20220916,6599.2703,6632.5598,6480.0965,6481.2442
000905.SH,20220916,6091.4195,6102.5416,5954.5037,5954.5037
000300.SH,20220919,3928.4239,3953.6494,3910.3106,3928.0001
000852.SH,20220919,6468.3945,6504.7515,6364.0725,6399.8014
000905.SH,20220919,5947.8566,5967.6548,5880.4941,5913.1493
000300.SH,20220920,3945.6467,3957.5538,3921.6884,3932.8361
000852.SH,20220920,6441.0957,6536.4244,6436.7608,6482.1313
000905.SH,20220920,5949.3355,6002.792,5940.5814,5958.2922
000300.SH,20220921,3921.3177,3924.3914,3884.2268,3903.7348
000852.SH,20220921,6461.2491,6506.0617,6378.6339,6480.6023
000905.SH,20220921,5943.0935,5998.7001,5876.5156,5978.581
000300.SH,20220922,3875.1771,3900.2736,3860.2308,3869.344
000852.SH,20220922,6438.2859,6554.2989,6429.4954,6487.2748
000905.SH,20220922,5938.0989,6015.1192,5931.7309,5965.8854
000300.SH,20220923,3865.1049,3888.3958,3829.6913,3856.0212
000852.SH,20220923,6486.7864,6504.0334,6306.9619,6363.6835
000905.SH,20220923,5961.0615,5986.8209,5839.9316,5889.6019
000300.SH,20220926,3829.5958,3893.3186,3827.9498,3836.6773
000852.SH,20220926,6318.2988,6404.0148,6274.3391,6283.5925
000905.SH,20220926,5841.5777,5922.3202,5798.2786,5806.3181
000300.SH,20220927,3844.0692,3893.0283,3827.9265,3892.295
000852.SH,20220927,6302.8876,6409.776,6287.7747,6409.776
000905.SH,20220927,5823.5478,5920.0531,5808.2522,5920.0531
000300.SH,20220928,3879.4398,3879.4398,3828.0545,3828.7098
000852.SH,20220928,6397.8366,6401.8407,6211.1091,6211.1091
000905.SH,20220928,5910.0494,5910.0494,5769.5198,5769.5198
000300.SH,20220929,3864.316,3873.1823,3808.6496,3827.1434
000852.SH,20220929,6270.9062,6307.782,6192.7715,6228.7788
000905.SH,20220929,5823.2724,5856.1602,5741.0175,5771.8812
000300.SH,20220930,3833.3504,3848.6018,3801.2798,3804.8853
000852.SH,20220930,6221.8314,6241.9587,6123.9884,6124.8639
000905.SH,20220930,5764.1521,5804.2022,5714.0629,5714.0629
000300.SH,20221010,3806.5596,3807.4574,3715.7142,3720.9365
000852.SH,20221010,6136.7118,6154.0634,5964.6212,5984.5008
000905.SH,20221010,5729.7548,5758.0415,5618.8038,5635.7109
000300.SH,20221011,3732.0191,3739.8084,3706.0629,3727.6867
000852.SH,20221011,5994.7629,6044.2849,5939.068,6017.7194
000905.SH,20221011,5642.4791,5703.2705,5606.9944,5684.5063
000300.SH,20221012,3722.8659,3784.3064,3661.5255,3784.3064
000852.SH,20221012,6017.6748,6192.6534,5918.0208,6192.6534
000905.SH,20221012,5680.3641,5820.4537,5594.2971,5820.4537
000300.SH,20221013,3756.4176,3783.596,3749.6393,3752.6729
000852.SH,20221013,6162.7051,6311.5061,6146.4041,6252.2225
000905.SH,20221013,5789.661,5876.4759,5780.1758,5830.3355
000300.SH,20221014,3783.316,3863.2265,3780.8415,3842.4698
000852.SH,20221014,6296.3513,6427.4688,6286.6716,6406.4573
000905.SH,20221014,5866.8591,5996.044,5866.8591,5973.4389
000300.SH,20221017,3822.2428,3849.6207,3809.1196,3846.4119
000852.SH,20221017,6380.2072,6476.398,6370.1483,6472.4511
000905.SH,20221017,5952.3801,6023.5259,5945.4277,6015.5963
000300.SH,20221018,3865.8258,3870.2155,3831.1723,3838.2667
000852.SH,20221018,6490.5965,6551.7957,6447.7781,6508.5038
000905.SH,20221018,6031.047,6074.3734,5996.3927,6035.6737
000300.SH,20221019,3827.4658,3840.487,3776.5335,3776.5335
000852.SH,20221019,6492.5996,6533.5657,6460.7004,6461.1462
000905.SH,20221019,6021.8,6037.4429,5970.4371,5972.7226
000300.SH,20221020,3746.5793,3804.2468,3726.7925,3754.9269
000852.SH,20221020,6431.9859,6525.7988,6342.1537,6429.7042
000905.SH,20221020,5943.4767,6035.5523,5886.3955,5948.8621
000300.SH,20221021,3753.8903,3768.6895,3724.69,3742.8929
000852.SH,20221021,6433.3269,6469.0937,6387.7658,6432.3255
000905.SH,20221021,5959.2074,5993.8762,5928.9185,5956.8811
000300.SH,20221024,3727.915,3762.158,3619.9876,3633.3733
000852.SH,20221024,6448.8658,6554.3689,6335.0726,6378.4323
000905.SH,20221024,5968.5417,6061.2078,5857.8584,5896.9031
000300.SH,20221025,3621.9356,3670.7327,3594.7011,3627.4542
000852.SH,20221025,6346.1531,6411.1661,6248.8387,6355.7784
000905.SH,20221025,5864.0249,5926.5683,5785.4086,5869.781
000300.SH,20221026,3633.3107,3700.8797,3633.3107,3656.9027
000852.SH,20221026,6358.06,6548.6179,6348.9902,6491.6916
000905.SH,20221026,5871.0773,6016.9172,5871.0773,5971.6009
000300.SH,20221027,3667.6645,3685.0837,3631.0639,3631.1448
000852.SH,20221027,6497.5197,6544.4165,6459.9232,6461.6098
000905.SH,20221027,5978.2847,6020.893,5962.9743,5963.0037
000300.SH,20221028,3605.1598,3618.864,3533.4993,3541.3295
000852.SH,20221028,6412.6125,6446.6048,6216.2738,6239.9316
000905.SH,20221028,5922.8193,5934.7974,5760.0452,5781.7972
000300.SH,20221031,3504.507,3553.3871,3495.9509,3508.7034
000852.SH,20221031,6201.7469,6349.1178,6201.2834,6292.6191
000905.SH,20221031,5745.0776,5859.5968,5743.5552,5807.1063
000300.SH,20221101,3519.8174,3634.1732,3517.6209,3634.1732
000852.SH,20221101,6299.0263,6440.9161,6277.6156,6439.8223
000905.SH,20221101,5814.2148,5942.1356,5786.8711,5941.1451
000300.SH,20221102,3620.3693,3703.465,3610.8029,3677.8051
000852.SH,20221102,6434.9504,6557.0101,6424.66,6524.5136
000905.SH,20221102,5925.6508,6028.767,5916.0613,5997.8038
000300.SH,20221103,3645.0604,3670.1574,3628.4987,3647.8966
000852.SH,20221103,6467.2272,6576.3721,6461.2962,6566.8413
000905.SH,20221103,5944.5114,6018.4176,5937.605,5996.7187
000300.SH,20221104,3646.7709,3782.8823,3646.7709,3767.1746
000852.SH,20221104,6569.1853,6719.5131,6568.7819,6709.6446
000905.SH,20221104,5996.3054,6157.4279,5996.3054,6133.4629
000300.SH,20221107,3754.5227,3792.7942,3746.3715,3775.2971
000852.SH,20221107,6713.7308,6749.7555,6660.9788,6713.6375
000905.SH,20221107,6133.2389,6166.1908,6100.6056,6141.4088
000300.SH,20221108,3773.6612,3779.1156,3723.3415,3749.3251
000852.SH,20221108,6707.0126,6708.0803,6647.4424,6694.9562
000905.SH,20221108,6139.8902,6141.0231,6095.4447,6134.2564
000300.SH,20221109,3750.7821,3760.4068,3711.268,3714.2704
000852.SH,20221109,6694.4043,6736.6711,6664.3706,6676.0079
000905.SH,20221109,6140.5417,6182.3383,6118.7288,6120.8286
000300.SH,20221110,3685.8274,3701.5306,3665.0585,3685.6885
000852.SH,20221110,6638.5161,6663.1129,6583.8648,6603.3086
000905.SH,20221110,6085.2848,6119.0345,6061.8078,6089.6951
000300.SH,20221111,3787.7568,3828.9004,3747.0902,3788.4387
000852.SH,20221111,6749.0665,6776.742,6641.7631,6643.4817
000905.SH,20221111,6223.228,6249.3487,6134.6815,6138.6211
000300.SH,20221114,3818.1447,3848.4116,3781.7778,3794.0171
000852.SH,20221114,6639.0229,6688.006,6570.4905,6599.6655
000905.SH,20221114,6140.1875,6189.3825,6104.9304,6129.5129
000300.SH,20221115,3788.926,3871.6424,3775.4988,3865.9726
000852.SH,20221115,6593.6277,6752.5127,6576.8748,6752.5127
000905.SH,20221115,6125.1067,6236.3838,6112.6193,6236.3838
000300.SH,20221116,3860.811,3877.6781,3829.3126,3834.3899
000852.SH,20221116,6749.9594,6775.3822,6687.3165,6702.041
000905.SH,20221116,6238.5838,6263.1555,6190.0123,6203.9174
000300.SH,20221117,3821.2709,3821.7419,3776.5739,3818.664
000852.SH,20221117,6685.9431,6714.5035,6629.8971,6714.5035
000905.SH,20221117,6182.6909,6217.2052,6148.6148,6217.2052
000300.SH,20221118,3823.8207,3840.3018,3801.5686,3801.5686
000852.SH,20221118,6711.894,6752.8371,6650.7424,6658.4005
000905.SH,20221118,6213.0909,6251.1066,6181.5541,6191.6477
000300.SH,20221121,3769.627,3769.8731,3733.9954,3769.1269
000852.SH,20221121,6622.603,6689.3254,6585.2786,6689.3254
000905.SH,20221121,6147.7174,6196.6472,6116.2957,6189.7092
000300.SH,20221122,3766.0817,3809.8582,3751.0448,3769.5727
000852.SH,20221122,6682.0525,6692.2397,6556.3362,6583.2332
000905.SH,20221122,6178.1632,6196.1962,6100.1131,6125.3999
000300.SH,20221123,3760.2157,3791.1782,3753.2136,3773.5287
000852.SH,20221123,6572.1648,6592.3046,6451.9553,6567.9934
000905.SH,20221123,6114.2692,6140.1142,6045.0243,6115.6049
000300.SH,20221124,3791.5399,3804.8987,3751.3818,3756.8082
000852.SH,20221124,6573.4721,6611.795,6553.9562,6586.8576
000905.SH,20221124,6126.5982,6149.9599,6099.7498,6120.0659
000300.SH,20221125,3751.2822,3790.566,3743.4138,3775.7764
000852.SH,20221125,6573.0193,6573.0193,6508.5162,6512.1619
000905.SH,20221125,6095.1259,6107.0725,6062.0028,6087.8591
000300.SH,20221128,3701.902,3736.0813,3672.1306,3733.2424
000852.SH,20221128,6426.9307,6494.9809,6412.0319,6492.712
000905.SH,20221128,5999.8546,6059.0163,5970.0861,6055.2843
000300.SH,20221129,3766.5702,3854.7742,3766.5702,3848.4224
000852.SH,20221129,6505.8964,6607.4569,6505.8964,6594.3225
000905.SH,20221129,6071.4494,6173.849,6071.2244,6163.8214
000300.SH,20221130,3836.5598,3867.6591,3833.8272,3853.0365
000852.SH,20221130,6591.6776,6619.2702,6561.2745,6590.3067
000905.SH,20221130,6156.7719,6175.6824,6118.902,6156.1465
000300.SH,20221201,3921.2954,3944.5645,3893.8718,3894.7687
000852.SH,20221201,6645.4672,6691.5091,6639.6319,6658.4265
000905.SH,20221201,6211.2911,6229.834,6186.1021,6186.1021
000300.SH,20221202,3886.4034,3898.1146,3865.8844,3870.9478
000852.SH,20221202,6644.442,6721.6914,6637.1599,6680.5415
000905.SH,20221202,6177.9231,6206.9855,6154.2094,6168.0127
000300.SH,20221205,3907.6375,3947.476,3900.6742,3946.8759
000852.SH,20221205,6710.7253,6723.5658,6675.6024,6714.367
000905.SH,20221205,6201.9803,6227.2141,6182.9759,6215.1244
000300.SH,20221206,3929.0063,3988.9007,3922.9969,3968.1979
000852.SH,20221206,6690.9198,6731.0664,6667.0022,6703.5524
000905.SH,20221206,6202.5242,6244.6382,6185.494,6211.2515
000300.SH,20221207,3956.6722,3999.5864,3944.1831,3958.4409
000852.SH,20221207,6684.6082,6732.258,6677.5196,6705.2873
000905.SH,20221207,6198.0532,6243.9022,6183.3338,6204.0051
000300.SH,20221208,3953.199,3971.4927,3941.2966,3959.1798
000852.SH,20221208,6694.8441,6699.2974,6648.3468,6662.3441
000905.SH,20221208,6199.164,6206.1408,6168.7805,6186.2835
000300.SH,20221209,3961.9919,4003.3178,3944.4396,3998.2442
000852.SH,20221209,6661.8985,6684.1491,6626.9358,6680.3752
000905.SH,20221209,6185.7939,6213.5165,6159.5043,6192.3009
000300.SH,20221212,3976.1722,3983.4332,3950.3203,3953.4433
000852.SH,20221212,6669.1657,6680.6112,6626.8725,6655.6737
000905.SH,20221212,6181.2441,6182.0784,6146.2547,6154.8092
000300.SH,20221213,3953.5482,3964.3957,3939.9795,3945.6813
000852.SH,20221213,6654.6703,6654.7491,6586.8681,6593.6675
000905.SH,20221213,6153.7384,6154.2972,6113.4142,6121.6615
000300.SH,20221214,3952.7885,3972.7381,3935.7668,3954.8857
000852.SH,20221214,6600.4068,6626.6992,6556.8083,6570.0183
000905.SH,20221214,6122.4318,6139.7384,6084.0799,6096.3856
000300.SH,20221215,3954.672,3963.5002,3926.4997,3951.9885
000852.SH,20221215,6557.9042,6605.7032,6544.9992,6597.5505
000905.SH,20221215,6090.1178,6108.9595,6078.0039,6101.8787
000300.SH,20221219,3952.7707,3966.5679,3878.4367,3893.2207
000852.SH,20221219,6518.3822,6537.1353,6367.4459,6390.77
000905.SH,20221219,6058.8941,6081.4436,5911.8803,5936.4751
000300.SH,20221220,3881.2257,3881.2729,3811.4759,3829.0173
000852.SH,20221220,6380.2153,6389.0539,6321.1408,6341.5833
000905.SH,20221220,5919.0267,5920.9868,5857.8575,5878.0314
000300.SH,20221221,3839.0009,3853.7272,3821.4037,3830.5384
000852.SH,20221221,6341.2154,6344.6554,6255.3488,6289.1361
000905.SH,20221221,5879.2722,5892.907,5819.6676,5845.835
000300.SH,20221222,3859.2041,3882.1263,3821.3418,3836.028
000852.SH,20221222,6314.553,6319.5743,6171.1799,6186.9277
000905.SH,20221222,5867.724,5875.4736,5761.9836,5779.0555
000300.SH,20221223,3811.6164,3848.3436,3805.9487,3828.2188
000852.SH,20221223,6154.6586,6197.2379,6120.9443,6160.7451
000905.SH,20221223,5751.9489,5805.5101,5732.4711,5763.3458
000300.SH,20221226,3830.5682,3856.8066,3827.5186,3843.4887
000852.SH,20221226,6161.9366,6276.1107,6161.9366,6275.5244
000905.SH,20221226,5769.0686,5850.9115,5769.0686,5843.2555
000300.SH,20221227,3860.9054,3891.8497,3856.58,3887.854
000852.SH,20221227,6288.6065,6328.3589,6256.042,6325.6279
000905.SH,20221227,5857.7543,5891.3544,5832.2697,5885.6622
000300.SH,20221228,3874.9132,3884.7205,3854.9406,3871.2644
000852.SH,20221228,6304.5897,6306.9491,6251.3018,6268.4658
000905.SH,20221228,5869.4556,5889.318,5848.2421,5862.0967
000300.SH,20221229,3854.2363,3868.2933,3838.4803,3856.7007
000852.SH,20221229,6253.7945,6322.246,6245.229,6261.8292
000905.SH,20221229,5843.9431,5895.9811,5835.3337,5857.4021
000300.SH,20221230,3873.9358,3887.5527,3868.7569,3871.6338
000852.SH,20221230,6283.4999,6296.2444,6262.6,6281.6209
000905.SH,20221230,5875.2787,5885.8903,5848.9547,5864.4669
000300.SH,20230103,3864.8356,3893.9904,3831.245,3887.8992
000852.SH,20230103,6286.8142,6433.7855,6275.6881,6423.7013
000905.SH,20230103,5861.5504,5964.8185,5848.1461,5955.8969
000300.SH,20230104,3886.2504,3905.9032,3873.6549,3892.9477
000852.SH,20230104,6423.4296,6445.6191,6385.0033,6421.2767
000905.SH,20230104,5952.5062,5970.5758,5922.8646,5952.4538
000300.SH,20230105,3913.4928,3974.875,3912.26,3968.5782
000852.SH,20230105,6427.4547,6489.989,6413.75,6485.4688
000905.SH,20230105,5959.4378,6017.3406,5950.0896,6010.4641
000300.SH,20230106,3969.5493,4000.4143,3966.4696,3980.8888
000852.SH,20230106,6482.883,6539.7586,6478.6263,6500.3203
000905.SH,20230106,6004.1731,6050.8874,5998.8349,6012.8152
000300.SH,20230109,3998.5278,4023.0898,3990.7073,4013.1196
000852.SH,20230109,6523.1367,6559.4607,6517.5746,6535.7493
000905.SH,20230109,6028.399,6070.1614,6023.6388,6040.0193
000300.SH,20230110,4014.7125,4030.4574,4002.2297,4017.4737
000852.SH,20230110,6541.8195,6546.5415,6505.0979,6540.2008
000905.SH,20230110,6044.641,6053.5849,6017.1524,6048.2968
000300.SH,20230111,4019.8844,4043.3991,4008.0153,4010.0309
000852.SH,20230111,6544.5669,6562.351,6480.945,6486.9049
000905.SH,20230111,6049.0393,6070.4478,6004.2194,6014.1565
000300.SH,20230112,4021.7547,4030.2876,4003.5079,4017.8692
000852.SH,20230112,6495.1598,6529.8127,6469.4774,6489.5702
000905.SH,20230112,6022.561,6048.1893,5995.9111,6015.2871
000300.SH,20230113,4032.2906,4074.3772,4027.8864,4074.3772
000852.SH,20230113,6505.2372,6517.5132,6475.6566,6517.5132
000905.SH,20230113,6030.93,6058.2249,6015.218,6057.6902
000300.SH,20230116,4077.8793,4177.1035,4076.6394,4137.9643
000852.SH,20230116,6521.4536,6628.7303,6521.4536,6591.8056
000905.SH,20230116,6068.9115,6168.7448,6068.14,6126.1772
000300.SH,20230117,4138.8433,4148.5838,4118.157,4137.2422
000852.SH,20230117,6600.2506,6622.3179,6573.2817,6597.4946
000905.SH,20230117,6129.7345,6138.1742,6107.7606,6132.6391
000300.SH,20230118,4140.1019,4151.4577,4125.7687,4130.3143
000852.SH,20230118,6613.7424,6635.8547,6593.3716,6613.005
000905.SH,20230118,6139.6912,6168.3735,6136.9704,6151.4557
000300.SH,20230119,4125.5772,4156.0077,4105.9797,4156.0077
000852.SH,20230119,6605.448,6678.1792,6590.4188,6676.0803
000905.SH,20230119,6145.6211,6204.3261,6130.424,6204.3261
000300.SH,20230120,4166.8444,4189.831,4161.6698,4181.5267
000852.SH,20230120,6690.1434,6740.1299,6690.1434,6736.8515
000905.SH,20230120,6214.0251,6253.269,6214.0251,6251.4337
000300.SH,20230130,4267.6248,4268.1522,4197.8596,4201.345
000852.SH,20230130,6815.1394,6839.8425,6780.3729,6786.453
000905.SH,20230130,6331.8759,6342.4494,6279.4508,6283.3272
000300.SH,20230131,4200.5813,4212.7347,4153.0484,4156.8578
000852.SH,20230131,6763.3994,6820.1422,6758.9024,6805.2756
000905.SH,20230131,6266.2956,6303.9117,6259.5275,6289.15
000300.SH,20230201,4170.1322,4195.9332,4137.7659,4195.9332
000852.SH,20230201,6815.0569,6916.7257,6812.7858,6916.7204
000905.SH,20230201,6300.4997,6368.7906,6293.4917,6365.9051
000300.SH,20230202,4207.4123,4207.4123,4170.5565,4181.1493
000852.SH,20230202,6926.5792,6969.7877,6908.6973,6933.2257
000905.SH,20230202,6383.298,6402.2639,6347.7289,6370.1411
000300.SH,20230203,4162.0258,4162.0258,4103.1654,4141.6319
000852.SH,20230203,6922.7904,6934.3247,6829.3987,6925.076
000905.SH,20230203,6354.7135,6354.7135,6267.4377,6343.6861
000300.SH,20230206,4103.8307,4105.9445,4065.2224,4086.8779
000852.SH,20230206,6902.4919,6928.2811,6853.9114,6891.413
000905.SH,20230206,6314.5995,6330.7929,6274.5427,6302.3349
000300.SH,20230207,4098.3117,4107.3438,4077.9623,4094.2335
000852.SH,20230207,6900.2322,6924.4191,6864.2057,6924.3213
000905.SH,20230207,6309.2209,6318.8407,6273.5954,6317.2377
000300.SH,20230208,4099.8573,4111.4745,4072.6474,4076.1411
000852.SH,20230208,6927.3303,6932.9905,6873.5989,6877.7247
000905.SH,20230208,6319.5164,6323.8492,6263.7627,6268.2759
000300.SH,20230209,4067.5631,4130.8565,4064.7489,4130.8565
000852.SH,20230209,6864.0266,6999.1821,6850.5692,6999.1821
000905.SH,20230209,6256.3124,6354.8028,6250.4545,6354.562
000300.SH,20230210,4124.0986,4125.2893,4092.3472,4106.3097
000852.SH,20230210,6991.2341,7015.2486,6926.4825,6975.3945
000905.SH,20230210,6348.9994,6368.4882,6296.5476,6334.252
000300.SH,20230213,4098.8795,4146.45,4092.2729,4143.574
000852.SH,20230213,6976.3304,7052.596,6973.4081,7052.1766
000905.SH,20230213,6333.2194,6386.7243,6331.3687,6383.8279
